0,1,2,3,4,5,6,7,8,9,10
1026.0,1704.0,1602.0,1746.0,1880.0,1578.0,1588.0,1538.0,1517.0,1634.0,1660.0
1704.0,1602.0,1746.0,1880.0,1578.0,1588.0,1538.0,1517.0,1634.0,1660.0,1743.0
1602.0,1746.0,1880.0,1578.0,1588.0,1538.0,1517.0,1634.0,1660.0,1743.0,1670.0
1746.0,1880.0,1578.0,1588.0,1538.0,1517.0,1634.0,1660.0,1743.0,1670.0,1650.0
1880.0,1578.0,1588.0,1538.0,1517.0,1634.0,1660.0,1743.0,1670.0,1650.0,1570.0
1578.0,1588.0,1538.0,1517.0,1634.0,1660.0,1743.0,1670.0,1650.0,1570.0,1257.0
1588.0,1538.0,1517.0,1634.0,1660.0,1743.0,1670.0,1650.0,1570.0,1257.0,1613.0
1538.0,1517.0,1634.0,1660.0,1743.0,1670.0,1650.0,1570.0,1257.0,1613.0,1673.0
1517.0,1634.0,1660.0,1743.0,1670.0,1650.0,1570.0,1257.0,1613.0,1673.0,1733.0
1634.0,1660.0,1743.0,1670.0,1650.0,1570.0,1257.0,1613.0,1673.0,1733.0,1676.0
1660.0,1743.0,1670.0,1650.0,1570.0,1257.0,1613.0,1673.0,1733.0,1676.0,1331.0
1743.0,1670.0,1650.0,1570.0,1257.0,1613.0,1673.0,1733.0,1676.0,1331.0,1449.0
1670.0,1650.0,1570.0,1257.0,1613.0,1673.0,1733.0,1676.0,1331.0,1449.0,1505.0
1650.0,1570.0,1257.0,1613.0,1673.0,1733.0,1676.0,1331.0,1449.0,1505.0,1583.0
1570.0,1257.0,1613.0,1673.0,1733.0,1676.0,1331.0,1449.0,1505.0,1583.0,1560.0
1257.0,1613.0,1673.0,1733.0,1676.0,1331.0,1449.0,1505.0,1583.0,1560.0,1690.0
1613.0,1673.0,1733.0,1676.0,1331.0,1449.0,1505.0,1583.0,1560.0,1690.0,1749.0
1673.0,1733.0,1676.0,1331.0,1449.0,1505.0,1583.0,1560.0,1690.0,1749.0,1644.0
1733.0,1676.0,1331.0,1449.0,1505.0,1583.0,1560.0,1690.0,1749.0,1644.0,1809.0
1676.0,1331.0,1449.0,1505.0,1583.0,1560.0,1690.0,1749.0,1644.0,1809.0,1046.0
1331.0,1449.0,1505.0,1583.0,1560.0,1690.0,1749.0,1644.0,1809.0,1046.0,1502.0
1449.0,1505.0,1583.0,1560.0,1690.0,1749.0,1644.0,1809.0,1046.0,1502.0,1611.0
1505.0,1583.0,1560.0,1690.0,1749.0,1644.0,1809.0,1046.0,1502.0,1611.0,1696.0
1583.0,1560.0,1690.0,1749.0,1644.0,1809.0,1046.0,1502.0,1611.0,1696.0,1786.0
1560.0,1690.0,1749.0,1644.0,1809.0,1046.0,1502.0,1611.0,1696.0,1786.0,1744.0
1690.0,1749.0,1644.0,1809.0,1046.0,1502.0,1611.0,1696.0,1786.0,1744.0,1392.0
1749.0,1644.0,1809.0,1046.0,1502.0,1611.0,1696.0,1786.0,1744.0,1392.0,1209.0
1644.0,1809.0,1046.0,1502.0,1611.0,1696.0,1786.0,1744.0,1392.0,1209.0,1591.0
1809.0,1046.0,1502.0,1611.0,1696.0,1786.0,1744.0,1392.0,1209.0,1591.0,1619.0
1046.0,1502.0,1611.0,1696.0,1786.0,1744.0,1392.0,1209.0,1591.0,1619.0,1770.0
1502.0,1611.0,1696.0,1786.0,1744.0,1392.0,1209.0,1591.0,1619.0,1770.0,1774.0
1611.0,1696.0,1786.0,1744.0,1392.0,1209.0,1591.0,1619.0,1770.0,1774.0,1691.0
1696.0,1786.0,1744.0,1392.0,1209.0,1591.0,1619.0,1770.0,1774.0,1691.0,1412.0
1786.0,1744.0,1392.0,1209.0,1591.0,1619.0,1770.0,1774.0,1691.0,1412.0,1336.0
1744.0,1392.0,1209.0,1591.0,1619.0,1770.0,1774.0,1691.0,1412.0,1336.0,1388.0
1392.0,1209.0,1591.0,1619.0,1770.0,1774.0,1691.0,1412.0,1336.0,1388.0,1579.0
1209.0,1591.0,1619.0,1770.0,1774.0,1691.0,1412.0,1336.0,1388.0,1579.0,1636.0
1591.0,1619.0,1770.0,1774.0,1691.0,1412.0,1336.0,1388.0,1579.0,1636.0,1427.0
1619.0,1770.0,1774.0,1691.0,1412.0,1336.0,1388.0,1579.0,1636.0,1427.0,1726.0
1770.0,1774.0,1691.0,1412.0,1336.0,1388.0,1579.0,1636.0,1427.0,1726.0,1374.0
1774.0,1691.0,1412.0,1336.0,1388.0,1579.0,1636.0,1427.0,1726.0,1374.0,1892.0
1691.0,1412.0,1336.0,1388.0,1579.0,1636.0,1427.0,1726.0,1374.0,1892.0,1731.0
1412.0,1336.0,1388.0,1579.0,1636.0,1427.0,1726.0,1374.0,1892.0,1731.0,1786.0
1336.0,1388.0,1579.0,1636.0,1427.0,1726.0,1374.0,1892.0,1731.0,1786.0,1810.0
1388.0,1579.0,1636.0,1427.0,1726.0,1374.0,1892.0,1731.0,1786.0,1810.0,1795.0
1579.0,1636.0,1427.0,1726.0,1374.0,1892.0,1731.0,1786.0,1810.0,1795.0,1842.0
1636.0,1427.0,1726.0,1374.0,1892.0,1731.0,1786.0,1810.0,1795.0,1842.0,2004.0
1427.0,1726.0,1374.0,1892.0,1731.0,1786.0,1810.0,1795.0,1842.0,2004.0,1687.0
1726.0,1374.0,1892.0,1731.0,1786.0,1810.0,1795.0,1842.0,2004.0,1687.0,1580.0
1374.0,1892.0,1731.0,1786.0,1810.0,1795.0,1842.0,2004.0,1687.0,1580.0,937.0
1892.0,1731.0,1786.0,1810.0,1795.0,1842.0,2004.0,1687.0,1580.0,937.0,1746.0
1731.0,1786.0,1810.0,1795.0,1842.0,2004.0,1687.0,1580.0,937.0,1746.0,1776.0
1786.0,1810.0,1795.0,1842.0,2004.0,1687.0,1580.0,937.0,1746.0,1776.0,1878.0
1810.0,1795.0,1842.0,2004.0,1687.0,1580.0,937.0,1746.0,1776.0,1878.0,1931.0
1795.0,1842.0,2004.0,1687.0,1580.0,937.0,1746.0,1776.0,1878.0,1931.0,1819.0
1842.0,2004.0,1687.0,1580.0,937.0,1746.0,1776.0,1878.0,1931.0,1819.0,1710.0
2004.0,1687.0,1580.0,937.0,1746.0,1776.0,1878.0,1931.0,1819.0,1710.0,1734.0
1687.0,1580.0,937.0,1746.0,1776.0,1878.0,1931.0,1819.0,1710.0,1734.0,1779.0
1580.0,937.0,1746.0,1776.0,1878.0,1931.0,1819.0,1710.0,1734.0,1779.0,1700.0
937.0,1746.0,1776.0,1878.0,1931.0,1819.0,1710.0,1734.0,1779.0,1700.0,1705.0
1746.0,1776.0,1878.0,1931.0,1819.0,1710.0,1734.0,1779.0,1700.0,1705.0,1968.0
1776.0,1878.0,1931.0,1819.0,1710.0,1734.0,1779.0,1700.0,1705.0,1968.0,1584.0
1878.0,1931.0,1819.0,1710.0,1734.0,1779.0,1700.0,1705.0,1968.0,1584.0,1559.0
1931.0,1819.0,1710.0,1734.0,1779.0,1700.0,1705.0,1968.0,1584.0,1559.0,1067.0
1819.0,1710.0,1734.0,1779.0,1700.0,1705.0,1968.0,1584.0,1559.0,1067.0,1742.0
1710.0,1734.0,1779.0,1700.0,1705.0,1968.0,1584.0,1559.0,1067.0,1742.0,1685.0
1734.0,1779.0,1700.0,1705.0,1968.0,1584.0,1559.0,1067.0,1742.0,1685.0,1876.0
1779.0,1700.0,1705.0,1968.0,1584.0,1559.0,1067.0,1742.0,1685.0,1876.0,1832.0
1700.0,1705.0,1968.0,1584.0,1559.0,1067.0,1742.0,1685.0,1876.0,1832.0,807.0
1705.0,1968.0,1584.0,1559.0,1067.0,1742.0,1685.0,1876.0,1832.0,807.0,1260.0
1968.0,1584.0,1559.0,1067.0,1742.0,1685.0,1876.0,1832.0,807.0,1260.0,1470.0
1584.0,1559.0,1067.0,1742.0,1685.0,1876.0,1832.0,807.0,1260.0,1470.0,1769.0
1559.0,1067.0,1742.0,1685.0,1876.0,1832.0,807.0,1260.0,1470.0,1769.0,1741.0
1067.0,1742.0,1685.0,1876.0,1832.0,807.0,1260.0,1470.0,1769.0,1741.0,1675.0
1742.0,1685.0,1876.0,1832.0,807.0,1260.0,1470.0,1769.0,1741.0,1675.0,1635.0
1685.0,1876.0,1832.0,807.0,1260.0,1470.0,1769.0,1741.0,1675.0,1635.0,1527.0
1876.0,1832.0,807.0,1260.0,1470.0,1769.0,1741.0,1675.0,1635.0,1527.0,1351.0
1832.0,807.0,1260.0,1470.0,1769.0,1741.0,1675.0,1635.0,1527.0,1351.0,1733.0
807.0,1260.0,1470.0,1769.0,1741.0,1675.0,1635.0,1527.0,1351.0,1733.0,1716.0
1260.0,1470.0,1769.0,1741.0,1675.0,1635.0,1527.0,1351.0,1733.0,1716.0,1727.0
1470.0,1769.0,1741.0,1675.0,1635.0,1527.0,1351.0,1733.0,1716.0,1727.0,1248.0
1769.0,1741.0,1675.0,1635.0,1527.0,1351.0,1733.0,1716.0,1727.0,1248.0,1861.0
1741.0,1675.0,1635.0,1527.0,1351.0,1733.0,1716.0,1727.0,1248.0,1861.0,1570.0
1675.0,1635.0,1527.0,1351.0,1733.0,1716.0,1727.0,1248.0,1861.0,1570.0,1623.0
1635.0,1527.0,1351.0,1733.0,1716.0,1727.0,1248.0,1861.0,1570.0,1623.0,1717.0
1527.0,1351.0,1733.0,1716.0,1727.0,1248.0,1861.0,1570.0,1623.0,1717.0,1769.0
1351.0,1733.0,1716.0,1727.0,1248.0,1861.0,1570.0,1623.0,1717.0,1769.0,1693.0
1733.0,1716.0,1727.0,1248.0,1861.0,1570.0,1623.0,1717.0,1769.0,1693.0,1712.0
1716.0,1727.0,1248.0,1861.0,1570.0,1623.0,1717.0,1769.0,1693.0,1712.0,1806.0
1727.0,1248.0,1861.0,1570.0,1623.0,1717.0,1769.0,1693.0,1712.0,1806.0,1026.0
1248.0,1861.0,1570.0,1623.0,1717.0,1769.0,1693.0,1712.0,1806.0,1026.0,5.0
1861.0,1570.0,1623.0,1717.0,1769.0,1693.0,1712.0,1806.0,1026.0,5.0,252.0
1570.0,1623.0,1717.0,1769.0,1693.0,1712.0,1806.0,1026.0,5.0,252.0,1280.0
1623.0,1717.0,1769.0,1693.0,1712.0,1806.0,1026.0,5.0,252.0,1280.0,1377.0
1717.0,1769.0,1693.0,1712.0,1806.0,1026.0,5.0,252.0,1280.0,1377.0,1345.0
1769.0,1693.0,1712.0,1806.0,1026.0,5.0,252.0,1280.0,1377.0,1345.0,1182.0
1693.0,1712.0,1806.0,1026.0,5.0,252.0,1280.0,1377.0,1345.0,1182.0,1175.0
1712.0,1806.0,1026.0,5.0,252.0,1280.0,1377.0,1345.0,1182.0,1175.0,1210.0
1806.0,1026.0,5.0,252.0,1280.0,1377.0,1345.0,1182.0,1175.0,1210.0,1308.0
1026.0,5.0,252.0,1280.0,1377.0,1345.0,1182.0,1175.0,1210.0,1308.0,1158.0
5.0,252.0,1280.0,1377.0,1345.0,1182.0,1175.0,1210.0,1308.0,1158.0,1222.0
252.0,1280.0,1377.0,1345.0,1182.0,1175.0,1210.0,1308.0,1158.0,1222.0,1378.0
1280.0,1377.0,1345.0,1182.0,1175.0,1210.0,1308.0,1158.0,1222.0,1378.0,1503.0
1377.0,1345.0,1182.0,1175.0,1210.0,1308.0,1158.0,1222.0,1378.0,1503.0,1576.0
1345.0,1182.0,1175.0,1210.0,1308.0,1158.0,1222.0,1378.0,1503.0,1576.0,1442.0
1182.0,1175.0,1210.0,1308.0,1158.0,1222.0,1378.0,1503.0,1576.0,1442.0,942.0
1175.0,1210.0,1308.0,1158.0,1222.0,1378.0,1503.0,1576.0,1442.0,942.0,1264.0
1210.0,1308.0,1158.0,1222.0,1378.0,1503.0,1576.0,1442.0,942.0,1264.0,1252.0
1308.0,1158.0,1222.0,1378.0,1503.0,1576.0,1442.0,942.0,1264.0,1252.0,1311.0
1158.0,1222.0,1378.0,1503.0,1576.0,1442.0,942.0,1264.0,1252.0,1311.0,1295.0
1222.0,1378.0,1503.0,1576.0,1442.0,942.0,1264.0,1252.0,1311.0,1295.0,1074.0
1378.0,1503.0,1576.0,1442.0,942.0,1264.0,1252.0,1311.0,1295.0,1074.0,1265.0
1503.0,1576.0,1442.0,942.0,1264.0,1252.0,1311.0,1295.0,1074.0,1265.0,1296.0
1576.0,1442.0,942.0,1264.0,1252.0,1311.0,1295.0,1074.0,1265.0,1296.0,1184.0
1442.0,942.0,1264.0,1252.0,1311.0,1295.0,1074.0,1265.0,1296.0,1184.0,558.0
942.0,1264.0,1252.0,1311.0,1295.0,1074.0,1265.0,1296.0,1184.0,558.0,899.0
1264.0,1252.0,1311.0,1295.0,1074.0,1265.0,1296.0,1184.0,558.0,899.0,524.0
1252.0,1311.0,1295.0,1074.0,1265.0,1296.0,1184.0,558.0,899.0,524.0,558.0
1311.0,1295.0,1074.0,1265.0,1296.0,1184.0,558.0,899.0,524.0,558.0,1170.0
1295.0,1074.0,1265.0,1296.0,1184.0,558.0,899.0,524.0,558.0,1170.0,911.0
1074.0,1265.0,1296.0,1184.0,558.0,899.0,524.0,558.0,1170.0,911.0,1210.0
1265.0,1296.0,1184.0,558.0,899.0,524.0,558.0,1170.0,911.0,1210.0,1224.0
1296.0,1184.0,558.0,899.0,524.0,558.0,1170.0,911.0,1210.0,1224.0,1304.0
1184.0,558.0,899.0,524.0,558.0,1170.0,911.0,1210.0,1224.0,1304.0,1194.0
558.0,899.0,524.0,558.0,1170.0,911.0,1210.0,1224.0,1304.0,1194.0,1069.0
899.0,524.0,558.0,1170.0,911.0,1210.0,1224.0,1304.0,1194.0,1069.0,1434.0
524.0,558.0,1170.0,911.0,1210.0,1224.0,1304.0,1194.0,1069.0,1434.0,1519.0
558.0,1170.0,911.0,1210.0,1224.0,1304.0,1194.0,1069.0,1434.0,1519.0,1318.0
1170.0,911.0,1210.0,1224.0,1304.0,1194.0,1069.0,1434.0,1519.0,1318.0,1236.0
911.0,1210.0,1224.0,1304.0,1194.0,1069.0,1434.0,1519.0,1318.0,1236.0,1152.0
1210.0,1224.0,1304.0,1194.0,1069.0,1434.0,1519.0,1318.0,1236.0,1152.0,1284.0
1224.0,1304.0,1194.0,1069.0,1434.0,1519.0,1318.0,1236.0,1152.0,1284.0,742.0
1304.0,1194.0,1069.0,1434.0,1519.0,1318.0,1236.0,1152.0,1284.0,742.0,1189.0
1194.0,1069.0,1434.0,1519.0,1318.0,1236.0,1152.0,1284.0,742.0,1189.0,1265.0
1069.0,1434.0,1519.0,1318.0,1236.0,1152.0,1284.0,742.0,1189.0,1265.0,1223.0
1434.0,1519.0,1318.0,1236.0,1152.0,1284.0,742.0,1189.0,1265.0,1223.0,1272.0
1519.0,1318.0,1236.0,1152.0,1284.0,742.0,1189.0,1265.0,1223.0,1272.0,1291.0
1318.0,1236.0,1152.0,1284.0,742.0,1189.0,1265.0,1223.0,1272.0,1291.0,1161.0
1236.0,1152.0,1284.0,742.0,1189.0,1265.0,1223.0,1272.0,1291.0,1161.0,871.0
1152.0,1284.0,742.0,1189.0,1265.0,1223.0,1272.0,1291.0,1161.0,871.0,1055.0
1284.0,742.0,1189.0,1265.0,1223.0,1272.0,1291.0,1161.0,871.0,1055.0,1278.0
742.0,1189.0,1265.0,1223.0,1272.0,1291.0,1161.0,871.0,1055.0,1278.0,1211.0
1189.0,1265.0,1223.0,1272.0,1291.0,1161.0,871.0,1055.0,1278.0,1211.0,949.0
1265.0,1223.0,1272.0,1291.0,1161.0,871.0,1055.0,1278.0,1211.0,949.0,833.0
1223.0,1272.0,1291.0,1161.0,871.0,1055.0,1278.0,1211.0,949.0,833.0,402.0
1272.0,1291.0,1161.0,871.0,1055.0,1278.0,1211.0,949.0,833.0,402.0,411.0
1291.0,1161.0,871.0,1055.0,1278.0,1211.0,949.0,833.0,402.0,411.0,212.0
1161.0,871.0,1055.0,1278.0,1211.0,949.0,833.0,402.0,411.0,212.0,233.0
871.0,1055.0,1278.0,1211.0,949.0,833.0,402.0,411.0,212.0,233.0,101.0
1055.0,1278.0,1211.0,949.0,833.0,402.0,411.0,212.0,233.0,101.0,486.0
1278.0,1211.0,949.0,833.0,402.0,411.0,212.0,233.0,101.0,486.0,712.0
1211.0,949.0,833.0,402.0,411.0,212.0,233.0,101.0,486.0,712.0,308.0
949.0,833.0,402.0,411.0,212.0,233.0,101.0,486.0,712.0,308.0,413.0
833.0,402.0,411.0,212.0,233.0,101.0,486.0,712.0,308.0,413.0,628.0
